year,AAGE_Age:Total_Sex:Total_Education:Total,ER_Age:Middle-aged_Sex:Total_Education:Total,ER_Age:Old_Sex:Total_Education:Total,ER_Age:Total_Sex:Female_Education:Total,ER_Age:Total_Sex:Male_Education:Total,ER_Age:Total_Sex:Total_Education:Primary education,ER_Age:Total_Sex:Total_Education:Secondary education,ER_Age:Total_Sex:Total_Education:Tertiary education,ER_Age:Total_Sex:Total_Education:Total,ER_Age:Young_Sex:Total_Education:Total,FSAN_Age:Total_Sex:Total_Education:Total,FTUELT_Age:Total_Sex:Total_Education:Total,GWG_Age:Total_Sex:Total_Education:Total,HA_Age:Total_Sex:Total_Education:Total,HDI_Age:Total_Sex:Total_Education:Total,H_Age:Total_Sex:Female_Education:Total,H_Age:Total_Sex:Male_Education:Total,H_Age:Total_Sex:Total_Education:Total,LE_Age:Total_Sex:Female_Education:Total,LE_Age:Total_Sex:Male_Education:Total,LE_Age:Total_Sex:Total_Education:Total,LSS_Age:Total_Sex:Total_Education:Total,NEET_Age:Total_Sex:Female_Education:Total,NEET_Age:Total_Sex:Male_Education:Total,NEET_Age:Total_Sex:Total_Education:Total,Not FSAN_Age:Total_Sex:Total_Education:Total,RD_Age:Total_Sex:Total_Education:Total,SS_Age:Total_Sex:Total_Education:Total,TEFTED_Age:Total_Sex:Total_Education:Total,SAD_deaths_Age:Total_Sex:Female_Education:Total,SAD_deaths_Age:Total_Sex:Male_Education:Total,SAD_deaths_Age:Total_Sex:Total_Education:Total,country,Difficulty making ends meet_Age:Total_Sex:Total_Education:Total,HIAH_Age:Total_Sex:Total_Education:Total,LHWPW_Age:Middle-aged_Sex:Total_Education:Total,LHWPW_Age:Old_Sex:Total_Education:Total,LHWPW_Age:Total_Sex:Female_Education:Total,LHWPW_Age:Total_Sex:Male_Education:Total,LHWPW_Age:Total_Sex:Total_Education:Total,LHWPW_Age:Young_Sex:Total_Education:Total,LTUR_Age:Middle-aged_Sex:Total_Education:Total,LTUR_Age:Old_Sex:Total_Education:Total,LTUR_Age:Total_Sex:Female_Education:Total,LTUR_Age:Total_Sex:Male_Education:Total,LTUR_Age:Total_Sex:Total_Education:Total,LTUR_Age:Young_Sex:Total_Education:Total,PH+_Age:Old_Sex:Total_Education:Total,PH+_Age:Total_Sex:Female_Education:Total,PH+_Age:Total_Sex:Male_Education:Total,PH+_Age:Total_Sex:Total_Education:Primary education,PH+_Age:Total_Sex:Total_Education:Secondary education,PH+_Age:Total_Sex:Total_Education:Tertiary education,PH+_Age:Total_Sex:Total_Education:Total,PH+_Age:Young_Sex:Total_Education:Total,PH_Age:Total_Sex:Total_Education:Total,NAB_Age:Total_Sex:Total_Education:Total,HDBRIP_Age:Total_Sex:Total_Education:Total,TAHDIQ_Age:Total_Sex:Total_Education:Total,PH+_Age:Middle-aged_Sex:Total_Education:Total
2019,43200.0,76.37634463,66.8650221,63.06922005,84.48156677,63.626556,72.20945,77.666336,73.97226121,26.51728406,74.82787217,16.96204324,32.48044472,85.37469759,24898.0,0.7,0.9,0.8,86.3,80.3,83.3,21.56030668,,,,22.36116053,6.476616552,77.86964348,3.628298499,18.87951088,40.7311058,29.65307999,Korea,,99.68928795,,,,,,,0.033555595,,0.029887149,0.038733198,0.034919285,,,,,,,,,,,17.18403464,,,
2020,43342.0,74.92491148,66.57044737,61.86003173,83.27081674,61.423512,70.40477,76.97361,72.78032055,25.20079605,82.01528055,15.96146924,31.48475223,85.41691638,25596.0,0.6,0.9,0.7,86.5,80.5,83.5,19.00600014,,,,15.49414635,5.950107279,79.9589831,3.597453889,,,,Korea,,99.74851416,,,,,,,0.028730586,,0.024251417,0.024694601,0.024500868,,,,,,,,,,,16.62154774,,,
2021,42747.0,75.34859645,66.31358551,62.33692601,83.21031154,61.157108,69.96904,77.468056,72.99580348,27.03938672,82.31318394,15.63202257,31.06483944,85.67404232,,,,,,,,18.79767727,,,,14.95394014,5.635340589,80.52469829,3.607471576,,,,Korea,,99.93245023,,,,,,,0.055831158,,0.032254708,0.054108104,0.044581254,,,,,,,,,,,14.61223245,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,5.297500972,,,,,,Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,13960.0,76.31506432,46.56466113,66.07829258,74.26751532,48.595268,70.965172,83.318512,69.9021259,30.39932928,,,,82.02467454,10866.0,6.4,13.7,9.7,76.0,65.6,70.9,,16.598631,12.574543,14.560471,,,,,16.24936676,74.35510254,42.08533478,Latvia,,,12.76697686,4.452264874,8.090799495,15.79638968,11.94771856,12.98465601,4.92691257,5.313992317,4.947690149,5.098270734,5.024750039,5.239227578,,,,,,,,,,,14.2,6.8,
2005,16237.0,77.07093329,48.32819604,66.96744509,75.34163237,50.311817,71.775879,83.860184,70.88402569,32.24896679,,,,82.18233087,12122.0,5.2,16.5,10.3,76.3,64.9,70.6,,14.867568,11.092227,12.952822,,,,,17.69521332,74.90505981,43.45988083,Latvia,52.09999847,13.9319,12.4161132,3.110924125,6.676540401,15.86599737,11.24248599,10.16410106,4.712099363,4.519784312,4.1341021,4.904109784,4.528285164,3.355468413,6.0,30.5,40.6,29.2,36.4,41.5,35.0,72.1,21.7,,17.6,7.9,
2006,17904.0,80.76130444,53.42998441,70.86842356,79.50949229,54.311527,76.208176,86.618645,74.92000488,35.29585211,47.49226554,,,79.84873409,13760.0,4.7,15.5,9.8,76.1,65.0,70.6,11.0652086,14.074262,8.627388,11.317369,47.88735822,,84.73646074,,17.98120499,78.71136475,45.23054886,Latvia,46.79999924,22.5044,12.15022314,1.469645699,6.49009151,16.00610259,11.20639562,11.72417521,2.335712975,2.942175315,2.080097539,2.78920363,2.443099909,2.47861061,6.2,35.5,46.6,33.6,40.3,50.9,40.4,79.7,20.0,18.0896871,14.6,6.3,
2007,22073.0,82.07995157,58.00352227,72.60566342,81.88486652,59.257423,77.503365,87.816917,76.96804953,38.11583998,46.68585075,,,78.61061797,14971.0,3.7,14.1,8.6,76.2,65.3,70.8,15.79654698,13.626032,9.3929958,11.470664,46.82557557,,80.23609006,,16.99060059,73.5138092,41.97890472,Latvia,39.90000153,31.9235,8.680364369,4.141470806,4.619637808,11.76407907,8.170980492,8.126859066,1.748237468,1.716709628,1.326132525,2.010374068,1.676304327,1.175039451,7.0,38.4,47.6,35.2,43.6,51.3,42.5,82.7,19.1,15.39576201,18.6,7.4,
2008,22775.0,82.16660718,59.05395089,74.24332143,80.66834784,57.436234,77.730194,87.447395,77.27529418,37.01120899,53.0524815,,,79.50938936,15566.0,4.5,11.9,7.8,77.5,66.5,72.1,13.86943243,10.785195,9.5065403,10.134067,37.63494939,,82.05853208,,25.55007362,87.70517731,53.09781647,Latvia,39.79999924,39.6576,6.141352459,3.612377466,3.417580934,8.220552903,5.758112972,6.037912534,1.895595886,2.195980159,1.832254357,2.019043778,1.927170541,1.807551105,9.0,39.9,48.1,37.0,43.8,53.1,43.5,82.1,18.0,15.90065772,19.1,7.4,
2009,20567.0,74.10654118,52.49982128,69.505675,69.51472795,48.141289,68.214211,83.478912,69.50994972,27.48384182,44.14412416,,,79.85322378,13814.0,2.6,11.2,6.5,77.7,67.5,72.8,18.65689748,15.830053,19.453144,17.671797,47.58535006,,77.98058613,,22.79447174,85.72974396,50.63071442,Latvia,48.0,50.2337,4.785679357,2.521169787,2.874943836,6.390051734,4.492850783,3.919587908,4.267335855,4.578736306,3.727541564,5.54396944,4.636192188,6.898192934,11.2,42.2,50.8,39.5,45.8,56.1,46.0,82.9,16.8,21.26008238,14.1,6.5,
2010,19772.0,72.62411407,47.78527038,67.56566416,66.82591039,47.062054,65.073006,80.679451,67.2166832,25.37522369,,,,79.58247435,13419.0,3.2,10.3,6.4,78.0,67.9,73.1,,16.708559,22.126278,19.46158,,,,,19.43939781,83.42271423,47.7513504,Latvia,56.0,52.5646,2.549894938,0.734462114,1.663777159,3.47961816,2.497037243,3.582871237,8.630419662,7.912233357,6.816409012,11.05948857,8.915086092,11.95151284,10.4,43.6,53.0,40.3,46.5,60.5,47.8,86.0,17.5,,13.3,6.2,
2011,19086.0,74.95059399,50.54076508,68.69705675,70.31847474,48.480335,66.800766,84.378738,69.46206822,25.84440699,48.15269271,,,78.1154262,12979.0,2.9,9.7,6.1,78.8,68.6,73.9,15.99701939,13.901437,16.650772,15.298793,45.41623941,,81.57105301,,20.01856232,78.46060181,45.76049805,Latvia,57.0,59.3778,2.455906431,,1.424326634,3.23956233,2.276879105,2.307190616,8.623096132,10.06695531,6.817696575,11.18763173,8.997200271,10.1751221,8.9,42.3,50.7,38.5,44.6,59.2,46.0,86.4,17.7,18.16333014,12.9,6.2,
2012,19861.0,76.28352176,52.75980591,69.38944293,72.51242223,51.792015,66.852325,86.206024,70.86193037,28.69032876,58.27304502,,,76.9962343,13588.0,3.0,10.0,6.2,78.9,68.9,74.1,14.44968274,13.365893,15.994447,14.714539,34.46982161,,82.6552744,,19.00380325,82.03484344,47.33123016,Latvia,52.09999847,67.2844,2.623485605,1.424953973,1.543687082,3.69082707,2.562071039,2.784688169,7.639606832,9.026398108,7.174304954,8.81303586,7.987459799,8.885304106,9.1,43.0,51.2,39.6,44.5,59.9,46.7,85.7,15.4,14.5996705,13.3,6.1,
2013,20811.0,77.92149389,54.81591521,70.62458053,74.58136207,50.888634,69.669395,85.222244,72.50100025,30.22470808,55.93986014,,,77.11110907,14090.0,3.0,9.0,5.8,78.9,69.3,74.3,15.84418331,12.793938,10.457508,11.593665,37.91926178,,79.61568178,,18.97084236,74.60896301,43.84442902,Latvia,54.40000153,70.1288,2.290545193,,1.403441415,3.224144252,2.276705272,4.159111089,5.883094985,5.294779029,5.074523222,6.687905867,5.875541759,6.816854752,8.3,41.2,50.3,37.8,43.1,57.8,45.2,83.9,16.8,16.94302684,14.5,6.3,
2014,22206.0,78.1570601,56.37936115,70.95597245,75.09323051,54.105034,71.281395,84.241226,72.92686123,32.47746187,56.57560401,,,77.18369186,14911.0,3.3,10.4,6.7,79.4,69.1,74.5,11.39872387,11.121464,11.55267,11.342143,35.41261904,,84.5950056,,20.16086578,73.49672699,44.0573349,Latvia,49.0,73.0891,2.597146193,0.893206159,1.911925513,3.029734277,2.44794013,2.080010333,4.83372309,4.554513131,4.118978571,5.430079931,4.778236078,4.735026998,8.2,42.0,50.5,39.7,42.4,58.4,45.8,86.3,17.2,17.99330838,16.4,6.4,
2015,24062.0,79.22054333,59.40815942,72.45579518,76.48517532,56.425018,71.82473,85.839233,74.38393064,34.53618603,61.60385342,,,78.37431189,15966.0,2.8,7.4,4.9,79.5,69.7,74.8,11.5459075,10.239431,7.867239,9.0240812,29.62760683,,84.16942974,,17.96853638,78.3086853,45.16368484,Latvia,42.70000076,74.3762,2.431807853,0.616165998,1.479359345,3.300417746,2.348445618,1.71390372,4.561266501,4.746894438,3.643550726,5.5188318,4.586929634,4.419125111,8.3,42.1,51.3,39.3,42.4,59.3,46.2,87.8,16.3,17.28103147,16.2,6.3,
2016,25473.0,79.68770427,61.35143548,73.59651655,76.80096531,58.827591,71.16552,87.164864,75.13325303,32.82424694,64.04744076,,,78.84269123,16810.0,1.9,7.3,4.4,79.6,69.8,74.9,8.028107529,11.158343,12.609902,11.901421,26.84711173,,88.78236434,,18.12372398,71.58075714,42.168293,Latvia,39.29999924,75.0844,2.351534909,0.090023734,1.621425827,3.021987803,2.282396853,1.78540475,3.964001991,4.301037043,3.19437985,5.029799752,4.110423486,4.985995611,9.3,42.8,52.8,39.7,43.3,59.9,47.2,87.5,15.7,16.18060979,16.7,6.4,
2017,26387.0,81.24401813,62.25860828,74.42428513,78.61722877,61.445526,72.896797,87.564568,76.43546966,32.99134379,61.65916433,,,78.98086553,17391.0,1.8,5.7,3.6,79.7,69.8,74.9,10.03215303,12.277011,11.683336,11.974056,26.58048265,,85.60212121,,15.82696724,67.72401428,39.56027222,Latvia,40.5,76.4973,1.76655209,0.805813368,1.155001839,2.387697832,1.745183404,1.054421769,3.36347143,3.642483074,2.748690495,3.959902093,3.357083989,2.467906317,9.3,39.6,50.0,40.8,39.9,54.7,44.2,85.5,16.9,17.96313708,16.6,6.7,
2018,27357.0,82.66796304,65.40759911,76.28659043,80.31650174,61.97654,75.128372,89.074181,78.22560593,33.1088623,58.19237555,,,79.40019614,18266.0,1.9,5.9,3.8,79.7,70.1,75.1,8.370757295,8.6677752,8.3628778,8.5120964,34.39428935,,88.15140658,,15.66937256,71.38111877,41.10483551,Latvia,32.09999847,78.7898,1.767564548,0.131570503,0.996759257,2.497144934,1.722143167,1.342981187,3.024553893,3.715820421,2.463701279,3.858818925,3.165669817,2.924933183,11.3,42.9,52.0,39.3,41.6,61.6,46.9,84.9,15.5,17.44907583,17.5,6.6,
2019,28547.0,83.10328608,67.33995407,77.13965928,81.01004517,64.924088,75.146317,89.259491,79.00906784,31.77988401,60.11136126,,,79.64463103,18899.0,1.1,5.7,3.2,80.1,70.9,75.7,6.233280489,5.1844716,11.013704,8.1775236,31.31780474,,90.40861047,,16.10212517,61.38054276,36.9560318,Latvia,25.0,83.3023,1.597162289,0.115109582,0.742424945,2.074937443,1.386373551,0.506624688,2.198050436,3.245393433,1.966568655,2.99041742,2.482591073,3.026744045,12.6,42.8,52.5,40.3,41.0,60.8,47.1,87.0,15.4,16.51847933,16.2,6.2,
2020,29813.0,82.19144467,68.59285375,77.0407376,80.34823777,64.772354,75.520607,86.765167,78.64219534,29.64952947,72.32098119,,,80.00799645,19353.0,1.9,4.9,3.3,80.0,70.6,75.5,7.137452026,9.6408367,9.1864214,9.4070539,21.99458054,,92.01058225,,14.78964615,59.42969131,35.16119003,Latvia,24.20000076,87.5546,1.730578235,0.484400266,0.952730064,2.39247028,1.648425596,1.204424193,2.124515091,2.996264287,1.774629873,2.817143114,2.300300468,1.901225299,14.6,45.7,54.9,46.6,43.2,62.4,49.7,89.4,13.7,12.3277633,16.9,6.7,
2021,32235.0,80.37585715,67.75913762,74.84597481,79.4371798,61.950157,73.399704,85.941711,77.07459968,27.86901763,78.02133397,,,80.95661643,21274.0,,,,78.2,68.6,73.4,4.559007998,12.33,9.49,10.87,16.35986611,,94.73635479,,,,,Latvia,20.10000038,89.4787,0.980766731,0.617769351,0.563705781,1.204122264,0.871474062,0.294218109,2.451960192,2.235003004,1.772660751,2.975388369,2.384855819,2.05245914,,,,,,,,,,11.04488881,16.0,6.3,
2004,20950.0,79.64109563,47.30481948,69.30077269,77.60667869,,,,73.24313598,20.32196251,,,,83.53561726,14407.0,4.9,12.8,8.7,77.7,66.2,72.0,,,,,,22.09519528,,,22.95945358,101.8083344,58.64419937,Lithuania,,,1.187432803,,0.788640788,1.768513315,1.274616939,1.79498652,5.456372654,5.903999032,5.966830436,5.326859814,5.641974376,7.035031578,,,,,,,,,,,13.7,6.3,
2005,23144.0,80.8518826,49.56301664,70.70949834,78.90944772,46.317135,74.779411,87.520042,74.60442304,21.21412809,,,,82.62230058,15443.0,4.9,14.9,9.5,77.4,65.2,71.2,,,,,,23.03872771,,,24.17952538,102.7683792,59.70788956,Lithuania,30.29999924,11.5822,1.362356149,,0.628127767,2.055490612,1.336425204,2.399897876,4.519756729,4.769297678,4.690538963,4.23006185,4.456438962,3.353000778,7.1,37.7,48.1,32.6,44.7,54.6,42.4,81.0,19.6,,14.5,6.4,
2006,26504.0,81.11905248,49.67028939,71.44995561,78.45452745,46.597855,74.901802,89.12191,74.77570841,23.66662888,34.32661073,,,82.83670799,17103.0,3.9,12.3,8.0,77.1,65.0,71.0,6.532619918,,,,57.44196699,23.10146254,87.38079858,,26.33380318,97.71981049,58.56241226,Lithuania,28.70000076,19.4129,1.279939296,,1.017865052,1.257497358,1.135628631,1.073822725,2.582119292,3.119815565,2.602533963,2.678827394,2.641028697,2.485657823,6.2,38.8,48.7,33.4,44.3,57.3,43.3,82.1,18.3,20.83958396,13.6,5.6,
2007,28231.0,82.16368372,53.20318531,73.0914912,79.87857639,49.111763,75.80204,89.445465,76.31299321,24.78764648,30.37117653,,,82.06668628,17599.0,3.4,12.0,7.4,77.2,64.5,70.7,5.41587711,,,,59.37946853,22.76934987,86.05615519,,30.93667984,106.2696838,65.12590027,Lithuania,23.70000076,34.1279,1.299781504,,0.894336018,1.581390601,1.231373201,0.975612135,1.311174283,1.705957955,1.315195869,1.48708092,1.402129463,1.767645,6.2,43.6,54.5,35.2,50.7,61.6,48.5,86.5,16.7,25.52746495,13.2,5.8,
2008,28747.0,80.94352694,52.95968492,72.40390356,78.48438084,42.214924,74.197197,88.930702,75.29010339,26.0138787,32.79893202,,,82.56440793,19052.0,4.1,12.0,7.7,77.6,65.9,71.7,7.916960105,,,,56.45082647,15.53256625,83.78612509,,28.25246429,108.2264023,64.57498169,Lithuania,25.89999962,42.8626,1.264102897,,1.051564747,1.592584542,1.316238101,1.628037788,1.171947479,1.712136625,1.467610765,1.073954277,1.268224117,1.374743043,6.2,43.7,50.7,30.1,47.6,62.8,46.5,89.6,18.9,22.77904413,14.6,6.4,
2009,24963.0,75.89792343,51.15853542,71.0572345,70.72002975,38.560547,68.311424,86.935135,70.89699931,20.64930958,28.6513003,,,82.66263766,17291.0,3.1,10.0,6.2,78.7,67.1,72.9,5.962922432,,,,60.04055089,11.62112859,82.51947856,,22.56931114,102.3600693,58.59703827,Lithuania,34.40000153,49.8459,0.873599061,,0.672573607,1.008042871,0.827826229,0.526507496,3.055057238,3.484069518,2.880977328,3.749784111,3.312762207,5.198583532,7.1,44.8,52.8,33.3,49.6,63.4,48.0,89.4,18.6,23.63934994,15.0,7.1,
2010,25058.0,73.59720828,48.32764635,69.12971155,67.52316367,31.624071,63.374794,86.695938,68.36799542,18.27347303,37.57444347,,,82.85765868,17545.0,3.0,8.4,5.5,78.9,67.6,73.3,10.48729661,,,,53.89423904,9.516304389,78.2456805,,23.59062386,95.13697815,55.90451813,Lithuania,37.70000076,53.5681,0.669560331,,0.549156575,0.68826212,0.613316782,0.35103965,7.296644281,6.684324361,5.929929892,9.164688305,7.525845746,10.81975646,5.9,47.1,54.7,33.0,49.7,69.1,50.2,93.7,18.7,26.30340011,12.7,5.7,
2011,25569.0,76.93845171,50.20177614,70.89529926,71.3813676,32.948956,66.034286,88.284607,71.12571574,18.9892988,39.0992797,,,81.07264426,18009.0,2.9,7.8,5.1,79.3,68.1,73.7,8.00840009,,,,52.8303435,9.696690153,82.39139793,,24.92096329,91.879776,55.18363571,Lithuania,35.90000153,55.6535,0.488871888,,0.478996768,0.484857219,0.481757293,0.233768145,7.889198761,7.935349387,6.805343151,9.544227361,8.165213002,11.1294984,2.9,39.6,49.7,30.3,42.5,61.0,43.9,90.8,19.9,24.55992104,12.6,5.3,
2012,25996.0,78.45139328,51.72926971,71.78606274,73.25024895,36.003731,67.547142,88.219864,72.48108268,21.47956691,44.89922887,,,80.42983762,18466.0,2.2,6.9,4.4,79.6,68.4,74.1,7.559718351,,,,46.97359556,10.02117097,85.41444515,,21.11590195,88.76686859,51.83494186,Lithuania,37.5,59.6024,0.400172727,,0.403844932,0.356711749,0.381603286,,6.620009589,7.127038302,5.858663951,7.575007551,6.708094553,6.771971984,3.4,40.4,50.0,27.7,43.4,61.8,44.3,91.9,20.6,21.00167141,14.3,6.2,
2013,26981.0,79.62355132,53.3766686,72.4367124,74.79026637,38.94894,68.361069,88.598808,73.55575719,24.61530439,45.63299639,,,80.43343371,19235.0,2.5,7.6,4.8,79.6,68.5,74.1,8.065334952,,,,46.43159348,8.681300378,84.12485952,,25.34903908,93.45957947,56.34057617,Lithuania,32.90000153,64.0958,0.199249758,,0.261278764,0.239334368,0.250747967,0.140832722,5.029086569,6.156499567,4.65460805,5.64000707,5.145723306,4.367125991,5.2,41.8,52.4,29.2,42.7,64.8,46.1,94.4,18.7,24.02205739,12.4,6.1,
2014,28208.0,80.84575461,56.24742181,74.13936583,75.93112718,48.12862,69.656227,89.392021,74.993379,27.6321534,46.96374489,,,80.10914353,19598.0,1.9,5.8,3.8,80.1,69.2,74.7,8.342401816,,,,45.56306073,9.070920328,82.57290445,,23.3164463,88.13385773,52.9095459,Lithuania,29.39999962,65.3717,0.547675636,,0.462676914,0.643563301,0.549474049,0.161124741,4.651004481,6.144456374,4.237560165,5.507885265,4.871421539,4.358831262,4.1,40.4,51.2,30.4,40.0,63.7,44.9,90.4,17.9,23.70989974,15.7,7.3,
2015,30055.0,81.58074722,60.40760924,75.45734927,77.44150605,50.018356,71.00312,89.636765,76.40486368,28.3135285,52.78141196,,,80.67742767,20475.0,2.4,5.9,4.1,79.7,69.2,74.6,6.57315605,,,,42.1723439,8.181395575,85.38936148,,22.67901993,88.8120575,52.91480255,Lithuania,28.89999962,67.328,0.621484504,,0.646459897,0.714340805,0.67883508,0.522782338,3.944964646,4.845818258,3.517523316,4.482599045,3.995663012,2.668948849,5.7,38.4,49.2,28.5,37.1,61.9,42.6,87.3,17.7,20.59053765,16.5,7.2,
2016,31601.0,82.73492532,64.59731361,77.46686605,78.92205384,49.252579,72.594543,91.005623,78.16274887,30.2328301,53.84240717,,,81.01303887,21910.0,1.8,5.3,3.4,80.1,69.5,74.9,5.792142983,,,,37.11741226,6.508437774,87.43908725,,23.27794266,99.63938141,58.13616562,Lithuania,29.60000038,71.0244,0.666173205,,0.583654918,0.786736563,0.677733303,0.836952231,2.99794908,3.776857333,2.679890405,3.508550715,3.089900824,2.283002577,5.7,40.0,48.5,25.2,37.8,62.2,43.2,90.0,17.1,19.04306176,16.8,7.5,
2017,33425.0,83.34685492,66.06400883,78.48287628,79.23609284,52.07909,73.441284,90.661789,78.84456116,30.39711587,61.14134886,,,80.94780887,22365.0,1.4,4.2,2.8,80.5,70.7,75.8,7.164038183,,,,28.71105079,6.706686742,90.06332267,,23.89529228,88.37096405,53.29919815,Lithuania,28.20000076,74.6719,0.833834688,,0.614404769,0.889017383,0.742584464,0.70473482,2.61920917,3.536446892,2.195976811,3.29813289,2.741529357,1.807537898,7.0,40.1,49.4,27.0,37.0,63.7,43.7,87.2,16.4,13.30402742,17.3,7.4,
2018,34952.0,84.64971902,68.53016286,79.23190692,81.57905621,55.125961,75.150528,91.048744,80.36665217,32.42877402,69.01069649,,,80.75868757,23314.0,0.6,4.5,2.5,80.7,70.9,76.0,6.545574003,,,,22.51445515,6.158992432,86.10250481,,21.45033836,79.17534637,47.90042877,Lithuania,23.39999962,77.8948,0.643194136,,0.562237489,0.547735105,0.555386558,0.427679837,1.816894673,3.039485034,1.709915202,2.376550228,2.042248066,1.343163703,8.2,41.1,48.9,25.1,36.7,63.2,44.0,89.8,15.8,17.2537135,15.5,6.8,
2019,37305.0,85.06958593,68.38632426,79.74649016,81.42210144,55.206459,74.767952,91.255867,80.56407844,32.89424644,70.96644248,,,81.68223442,24712.0,0.9,3.4,2.2,81.2,71.6,76.5,7.822677135,,,,20.0831309,6.656684027,87.08682516,,22.09622383,77.42433167,47.70065308,Lithuania,19.0,81.3552,0.653264106,,0.609981331,0.582090139,0.596891315,0.217244713,1.652046575,3.513344557,1.875411536,2.091402515,1.983316342,0.71985795,9.3,42.4,51.9,24.8,39.8,64.0,46.1,88.1,15.2,13.5058742,15.4,6.5,
2020,39611.0,83.72695934,67.59088568,78.54765659,80.18619092,54.489285,73.166847,89.881157,79.356336,29.43051452,62.22104204,,,82.63994933,26113.0,1.0,3.8,2.3,80.1,70.1,75.1,4.418259259,,,,25.73370299,6.263219868,88.6841465,,23.73675346,75.2090683,47.63027573,Lithuania,15.10000038,81.8329,0.989650505,,0.812279839,1.137107187,0.966697163,0.98871573,2.122917855,4.143137157,2.466609508,2.638782013,2.553877677,1.912919036,9.7,41.1,49.3,24.1,35.9,62.9,44.3,92.0,15.3,11.89398946,14.1,6.3,
2021,42027.0,84.27954241,68.01301768,79.31719483,80.42903436,57.802979,73.673454,89.768044,79.87044728,31.11057414,63.91564709,,,81.34575392,26038.0,,,,79.0,69.9,74.5,6.641702555,,,,23.93418897,5.293881989,85.82917696,,,,,Lithuania,12.89999962,85.9495,0.779991627,,0.795320437,0.722184893,0.760015245,0.62524024,2.267507804,4.022215152,2.666750357,2.757156329,2.712646462,3.144864702,,,,,,,,,,12.86652609,,,
2022,,,,,,,,,,,,,,,,,,,,,,,,,,,4.276553298,,,,,,Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,63659.0,79.3005729,30.37973143,58.16106115,82.30860939,,,,70.35342938,23.27144568,,,,77.53755227,39289.0,,,0.5,82.4,76.0,79.2,,,,,,10.98997714,,,9.526275635,36.64618301,22.19705582,Luxembourg,6.699999809,,0.817830412,,0.45712015,1.106725297,0.836438074,,0.904243153,0.8131554,1.430066046,0.818867716,1.075273405,3.392330185,41.5,70.6,74.0,63.4,77.3,85.1,72.3,93.9,9.7,,,,
2005,63966.0,80.6506665,31.70758962,60.33546015,82.55922248,61.808765,71.744423,84.017586,71.54173998,24.88533045,,,,77.63315389,38465.0,,,1.6,82.3,76.7,79.6,,,,,,10.19014375,,,9.644264221,32.80141449,20.8692646,Luxembourg,6.300000191,33.4079,1.31454136,,0.64126138,1.855359514,1.340743125,,1.129524118,1.146413303,1.193367133,1.185338447,1.188746524,1.915605433,44.8,71.9,75.4,65.9,78.1,83.6,73.6,94.2,7.9,,,,
2006,64851.0,81.02507643,33.17142371,61.42802339,82.43017794,60.767796,73.382835,85.161499,71.86206922,23.31756096,,,,77.62340236,39000.0,,,1.4,81.9,76.8,79.4,,,,,,9.166762598,,,16.17409325,34.75870514,25.16570282,Luxembourg,5.5,44.0873,0.424067222,,0.131416712,0.743764177,0.475799047,,1.142871208,1.042295823,1.625027393,1.222939245,1.399324435,4.852303664,41.9,72.3,76.2,64.3,80.2,85.8,74.2,96.3,7.3,,,,
2007,66607.0,81.88641063,32.03899113,63.75236785,81.87505016,62.266312,73.94059,84.499329,72.73987548,22.47038575,,,,77.67033684,39481.0,,,1.3,82.2,76.7,79.5,,,,,,9.450068986,,,20.93352509,38.79701996,29.61299324,Luxembourg,6.599999905,57.7708,0.010939401,,0.021283414,,0.009472559,,1.007495359,0.897869663,1.049515257,1.259911265,1.166755904,3.486763577,44.9,72.8,76.0,67.0,78.3,83.7,74.4,94.7,7.1,,,,
2008,66260.0,79.9604939,34.14802186,62.22751053,80.5440718,61.084679,70.749275,84.715103,71.51307082,23.83609255,,,,77.45358134,39714.0,,,1.0,83.1,78.1,80.7,,,,,,7.234409331,,,8.645067215,29.20516396,18.50109673,Luxembourg,7.300000191,61.0076,0.090138503,,,0.160467453,0.091676488,,1.459148182,1.44689426,2.128268227,1.264005699,1.638249622,3.867071026,44.7,72.6,75.5,64.3,78.9,84.7,74.0,93.5,7.7,,,,
2009,68324.0,81.18946764,38.20114045,63.70476873,82.41774591,61.556572,70.174324,85.123535,73.17442454,26.72556979,,,,77.88248182,40685.0,,,1.0,83.3,78.1,80.8,,,,,,9.726443769,,,10.66709328,22.19242477,16.32949829,Luxembourg,7.599999905,71.081,3.477172833,,1.269642385,5.316210404,3.545353698,,1.145781522,0.797137894,1.59535706,0.877619588,1.19064153,2.07625249,44.7,71.6,76.4,65.3,77.4,85.9,73.9,93.3,8.4,,,,
2010,68364.0,82.3271059,39.63881192,64.8073578,83.45923842,61.882107,72.126091,84.975761,74.22246424,21.205691,,,,77.7706406,40714.0,,,2.2,83.5,77.9,80.8,,,,,,6.37366402,,,9.950755119,27.69351768,18.77222824,Luxembourg,8.300000191,70.3294,3.643828097,,1.787267764,5.215955446,3.705936245,,1.155007224,0.925575123,1.356716957,1.23426461,1.288105683,3.654704695,48.0,73.9,76.7,67.1,79.4,86.2,75.3,94.0,8.0,,,,
